index,text,actual,predicted
327,"Let P_1 be a convex polyhedron with vertices A_1,A_2, ldots,A_9. Let P_i be the polyhedron obtained from P_1 by a translation that moves A_1 to A_i. Prove that at least two of the polyhedra P_1,P_2, ldots,P_9 have an interior point in common.",7.24223602484472,7.049798
253,"If p and q are natural numbers so that frac{p}{q}=1- frac{1}{2}+ frac{1}{3}- frac{1}{4}+ ldots - frac{1}{1318}+ frac{1}{1319}, prove that p is divisible with 1979.",7.2489959839357425,7.5463123
245,"Let a and b be positive integers. Show that if 4ab - 1 divides (4a^{2} - 1)^{2}, then a = b. Author: Kevin Buzzard and Edward Crane, United Kingdom",7.288461538461539,7.886198
6,"Consider a plane epsilon and three non-collinear points A,B,C on the same side of epsilon; suppose the plane determined by these three points is not parallel to epsilon. In plane epsilon take three arbitrary points A',B',C'. Let L,M,N be the midpoints of segments AA', BB', CC'; Let G be the centroid of the triangle LMN. (We will not consider positions of the points A', B', C' such that the points L,M,N do not form a triangle.) What is the locus of point G as A', B', C' range independently over the plane epsilon?",7.301587301587302,7.614843
21,"Let n be a positive integer and let k be an odd positive integer. Moreover, let a,b and c be integers (not necessarily positive) satisfying the equations a^n+kb=b^n+kc=c^n+ka Prove that a=b=c.",7.333333333333334,8.227621
341,"A sequence of real numbers a_0, a_1, . . . is said to be good if the following three conditions hold. (i) The value of a_0 is a positive integer. (ii) For each non-negative integer i we have a_{i+1} = 2a_i + 1 or a_{i+1} = frac{a_i}{a_i + 2} (iii) There exists a positive integer k such that a_k = 2014. Find the smallest positive integer n such that there exists a good sequence a_0, a_1, . . . of real numbers with the property that a_n = 2014. Proposed by Wang Wei Hua, Hong Kong",7.371428571428571,7.181696
231,"Let P be a regular 2006-gon. A diagonal is called good if its endpoints divide the boundary of P into two parts, each composed of an odd number of sides of P. The sides of P are also called good. Suppose P has been dissected into triangles by 2003 diagonals, no two of which have a common point in the interior of P. Find the maximum number of isosceles triangles having two good sides that could appear in such a configuration.",7.380952380952381,8.327026
417,"Let n ge2 be an integer. Prove that if k^2+k+n is prime for all integers k such that 0 le k le sqrt{n over3}, then k^2+k+n is prime for all integers k such that 0 le k le n-2.",7.389993972272453,8.110284
62,"Let n > 1 be an integer. In a circular arrangement of n lamps L_0, ldots, L_{n-1}, each of of which can either ON or OFF, we start with the situation where all lamps are ON, and then carry out a sequence of steps, Step_0, Step_1, ldots . If L_{j-1} (j is taken mod n) is ON then Step_j changes the state of L_j (it goes from ON to OFF or from OFF to ON) but does not change the state of any of the other lamps. If L_{j-1} is OFF then Step_j does not change anything at all. Show that: (i) There is a positive integer M(n) such that after M(n) steps all lamps are ON again, (ii) If n has the form 2^k then all the lamps are ON after n^2-1 steps, (iii) If n has the form 2^k + 1 then all lamps are ON after n^2 - n + 1 steps.",7.405741957800069,8.402252
184,Two circles Omega_{1} and Omega_{2} touch internally the circle Omega in M and N and the center of Omega_{2} is on Omega_{1}. The common chord of the circles Omega_{1} and Omega_{2} intersects Omega in A and B. MA and MB intersects Omega_{1} in C and D. Prove that Omega_{2} is tangent to CD.,7.412698412698413,8.832148
339,"An infinite sequence ,x_{0},x_{1},x_{2}, ldots , of real numbers is said to be bounded if there is a constant ,C , such that , vert x_{i} vert leq C , for every ,i geq 0. Given any real number ,a > 1, , construct a bounded infinite sequence x_{0},x_{1},x_{2}, ldots , such that vert x_{i} - x_{j} vert vert i - j vert^{a} geq 1 for every pair of distinct nonnegative integers i, j.",7.417582417582418,7.594197
344,"For any positive integer n, let tau (n) denote the number of its positive divisors (including 1 and itself). Determine all positive integers m for which there exists a positive integer n such that frac{ tau (n^{2})}{ tau (n)}=m.",7.483804977838391,7.643438
26,"In a given right triangle ABC, the hypotenuse BC, of length a, is divided into n equal parts (n and odd integer). Let alpha be the acute angel subtending, from A, that segment which contains the mdipoint of the hypotenuse. Let h be the length of the altitude to the hypotenuse fo the triangle. Prove that: tan{ alpha}= dfrac{4nh}{(n^2-1)a}.",7.5,8.623513
58,Seventeen people correspond by mail with one another-each one with all the rest. In their letters only three different topics are discussed. each pair of correspondents deals with only one of these topics. Prove that there are at least three people who write to each other about the same topic.,7.523148148148148,8.353472
80,"A function f defined on the positive integers (and taking positive integers values) is given by: begin{matrix} f(1) = 1, f(3) = 3 f(2 cdot n) = f(n) f(4 cdot n + 1) = 2 cdot f(2 cdot n + 1) - f(n) f(4 cdot n + 3) = 3 cdot f(2 cdot n + 1) - 2 cdot f(n), end{matrix} for all positive integers n. Determine with proof the number of positive integers leq 1988 for which f(n) = n.",7.526652452025586,8.809734
400,A domino is a 2 times 1 or 1 times 2 tile. Determine in how many ways exactly n^2 dominoes can be placed without overlapping on a 2n times 2n chessboard so that every 2 times 2 square contains at least two uncovered unit squares which lie in the same row or column.,7.536041939711664,8.048956
69,"Let a, b, c be positive real numbers such that abc = 1. Prove that frac {1}{a^{3} left(b + c right)} + frac {1}{b^{3} left(c + a right)} + frac {1}{c^{3} left(a + b right)} geq frac {3}{2}.",7.558945908460472,8.129982
41,"Let n be a positive integer. For each partition of the set {1,2, dots,3n } into arithmetic progressions, we consider the sum S of the respective common differences of these arithmetic progressions. What is the maximal value that S can attain? (An arithmetic progression is a set of the form {a,a+d, dots,a+kd }, where a,d,k are positive integers, and k geqslant 2; thus an arithmetic progression has at least three elements, and successive elements have difference d, called the common difference of the arithmetic progression.)",7.59581881533101,8.908197
388,"The equation (x-1)(x-2) cdots(x-2016)=(x-1)(x-2) cdots (x-2016)is written on the board, with 2016 linear factors on each side. What is the least possible value of k for which it is possible to erase exactly k of these 4032 linear factors so that at least one factor remains on each side and the resulting equation has no real solutions?",7.603227337446606,8.085157
330,"Let n be a positive integer and let x_1 le x_2 le cdots le x_n be real numbers. Prove that left( sum_{i,j=1}^{n}|x_i-x_j| right)^2 le frac{2(n^2-1)}{3} sum_{i,j=1}^{n}(x_i-x_j)^2. Show that the equality holds if and only if x_1, ldots, x_n is an arithmetic sequence.",7.696155048452642,7.7802715
239,Find all positive integers k<202 for which there exist a positive integers n such that bigg { {} frac{n}{202} bigg { }}+ bigg { {} frac{2n}{202} bigg { }}+ cdots + bigg { {} frac{kn}{202} bigg { }}= frac{k}{2},7.7,8.707168
88,"Find all solutions x_1, x_2, x_3, x_4, x_5 of the system x_5+x_2=yx_1 x_1+x_3=yx_2 x_2+x_4=yx_3 x_3+x_5=yx_4 x_4+x_1=yx_5 where y is a parameter.",7.708333333333334,8.748542
196,"Given points O and A in the plane. Every point in the plane is colored with one of a finite number of colors. Given a point X in the plane, the circle C(X) has center O and radius OX+{ angle AOX over OX}, where angle AOX is measured in radians in the range [0,2 pi). Prove that we can find a point X, not on OA, such that its color appears on the circumference of the circle C(X).",7.738095238095238,8.59919
347,"Prove that for all positive real numbers a,b,c, frac{a}{ sqrt{a^2 + 8bc}} + frac{b}{ sqrt{b^2 + 8ca}} + frac{c}{ sqrt{c^2 + 8ab}} geq 1.",7.786167321051042,7.932048
120,"Let mathbb R be the set of real numbers. Determine all functions f: mathbb R to mathbb R that satisfy the equationf(x+f(x+y))+f(xy)=x+f(x+y)+yf(x)for all real numbers x and y. Proposed by Dorlir Ahmeti, Albania",7.83857390443179,8.269887
261,"Let a,b,c,d be odd integers such that 0<a<b<c<d and ad=bc. Prove that if a+d=2^k and b+c=2^m for some integers k and m, then a=1.",7.894345238095238,8.264156
134,"Find all functions f: mathbb{R} to mathbb{R} such that f(x + y) + y le f(f(f(x))) holds for all x, y in mathbb{R}.",7.904761904761905,8.459885
208,"Let a,b,c,d be real numbers such that a^2+b^2+c^2+d^2=1. Determine the minimum value of (a-b)(b-c)(c-d)(d-a) and determine all values of (a,b,c,d) such that the minimum value is achived.",7.985714285714286,8.520046
17,"A Benelux n-square (with n geq 2) is an n times n grid consisting of n^2 cells, each of them containing a positive integer, satisfying the following conditions: bullet the n^2 positive integers are pairwise distinct. bullet if for each row and each column we compute the greatest common divisor of the n numbers in that row/column, then we obtain 2n different outcomes. (a) Prove that, in each Benelux n-square (with n geq 2), there exists a cell containing a number which is at least 2n^2. (b) Call a Benelux n-square minimal if all n^2 numbers in the cells are at most 2n^2. Determine all n geq 2 for which there exists a minimal Benelux n-square.",8.0,8.860378
203,"Let D and E be points in the interiors of sides AB and AC, respectively, of a triangle ABC, such that DB = BC = CE. Let the lines CD and BE meet at F. Prove that the incentre I of triangle ABC, the orthocentre H of triangle DEF and the midpoint M of the arc BAC of the circumcircle of triangle ABC are collinear.",8.025974025974026,9.119356
155,"Find all positive integers (a,b,c) such that ab-c, quad bc-a, quad ca-bare all powers of 2. Proposed by Serbia",8.05892547660312,9.035549
226,"In a mathematical competition, in which 6 problems were posed to the participants, every two of these problems were solved by more than frac 25 of the contestants. Moreover, no contestant solved all the 6 problems. Show that there are at least 2 contestants who solved exactly 5 problems each. Radu Gologan and Dan Schwartz",8.078529657477025,8.953308
63,"The n contestant of EGMO are named C_1, C_2, cdots C_n. After the competition, they queue in front of the restaurant according to the following rules. The Jury chooses the initial order of the contestants in the queue. Every minute, the Jury chooses an integer i with 1 leq i leq n. If contestant C_i has at least i other contestants in front of her, she pays one euro to the Jury and moves forward in the queue by exactly i positions. If contestant C_i has fewer than i other contestants in front of her, the restaurant opens and process ends. Prove that the process cannot continue indefinitely, regardless of the Jurys choices. Determine for every n the maximum number of euros that the Jury can collect by cunningly choosing the initial order and the sequence of moves.",8.08058608058608,9.202766
152,"The real numbers a_0,a_1,a_2, ldots satisfy 1=a_0 le a_1 le a_2 le ldots. b_1,b_2,b_3, ldots are defined by b_n= sum_{k=1}^n{1-{a_{k-1} over a_k} over sqrt a_k}. a.) Prove that 0 le b_n<2. b.) Given c satisfying 0 le c<2, prove that we can find a_n so that b_n>c for all sufficiently large n.",8.107142857142858,9.160945
285,"A non-isosceles triangle A_{1}A_{2}A_{3} has sides a_{1}, a_{2}, a_{3} with the side a_{i} lying opposite to the vertex A_{i}. Let M_{i} be the midpoint of the side a_{i}, and let T_{i} be the point where the inscribed circle of triangle A_{1}A_{2}A_{3} touches the side a_{i}. Denote by S_{i} the reflection of the point T_{i} in the interior angle bisector of the angle A_{i}. Prove that the lines M_{1}S_{1}, M_{2}S_{2} and M_{3}S_{3} are concurrent.",8.15126050420168,8.646243
407,"An arbitrary point M is selected in the interior of the segment AB. The square AMCD and MBEF are constructed on the same side of AB, with segments AM and MB as their respective bases. The circles circumscribed about these squares, with centers P and Q, intersect at M and also at another point N. Let N' denote the point of intersection of the straight lines AF and BC. a) Prove that N and N' coincide; b) Prove that the straight lines MN pass through a fixed point S independent of the choice of M; c) Find the locus of the midpoints of the segments PQ as M varies between A and B.",8.194444444444445,8.5368805
302,We call a positive integer alternating if every two consecutive digits in its decimal representation are of different parity. Find all positive integers n such that n has a multiple which is alternating.,8.203997648442092,7.9757495
206,A plane has a special point O called the origin. Let P be a set of 2021 points in the plane such that no three points in P lie on a line and no two points in P lie on a line through the origin. A triangle with vertices in P is fat if O is strictly inside the triangle. Find the maximum number of fat triangles.,8.222669349429912,9.107427
294,"There are 2017 lines in the plane such that no three of them go through the same point. Turbo the snail sits on a point on exactly one of the lines and starts sliding along the lines in the following fashion: she moves on a given line until she reaches an intersection of two lines. At the intersection, she follows her journey on the other line turning left or right, alternating her choice at each intersection point she reaches. She can only change direction at an intersection point. Can there exist a line segment through which she passes in both directions during her journey?",8.26530612244898,7.9440165
252,A divisor d of a positive integer n is said to be a close divisor of n if sqrt{n}<d<2 sqrt{n}. Does there exist a positive integer with exactly 2020 close divisors?,8.285714285714285,9.161787
116,"For 2k real numbers a_1, a_2, ..., a_k, b_1, b_2, ..., b_k define a sequence of numbers X_n by X_n = sum_{i=1}^k [a_in + b_i] quad (n=1,2,...). If the sequence X_N forms an arithmetic progression, show that textstyle sum_{i=1}^k a_i must be an integer. Here [r] denotes the greatest integer less than or equal to r.",8.285714285714285,9.294311
51,"For each integer k geqslant 2, determine all infinite sequences of positive integers a_1, a_2, ldots for which there exists a polynomial P of the form P(x)=x^k+c_{k-1} x^{k-1}+ cdots+c_1 x+c_0, where c_0, c_1, ldots, c_{k-1} are non-negative integers, such that P left(a_n right)=a_{n+1} a_{n+2} cdots a_{n+k} for every integer n geqslant 1.",8.300532530678398,9.168169
374,"Let P(x) be a polynomial of degree n > 1 with integer coefficients and let k be a positive integer. Consider the polynomial Q(x) = P(P( ldots P(P(x)) ldots )), where P occurs k times. Prove that there are at most n integers t such that Q(t) = t.",8.310384394721744,8.111156
170,"Let ABC be an acute-angled triangle in which no two sides have the same length. The reflections of the centroid G and the circumcentre O of ABC in its sides BC,CA,AB are denoted by G_1,G_2,G_3 and O_1,O_2,O_3, respectively. Show that the circumcircles of triangles G_1G_2C, G_1G_3B, G_2G_3A, O_1O_2C, O_1O_3B, O_2O_3A and ABC have a common point. The centroid of a triangle is the intersection point of the three medians. A median is a line connecting a vertex of the triangle to the midpoint of the opposite side.",8.42687074829932,9.385476
79,a) Find all positive integers g with the following property: for each odd prime number p there exists a positive integer n such that p divides the two integers g^n - n quad text{ and } quad g^{n+1} - (n + 1). b) Find all positive integers g with the following property: for each odd prime number p there exists a positive integer n such that p divides the two integers g^n - n^2 quad text{ and }g^{n+1} - (n + 1)^2.,8.428571428571429,9.225047
189,"We consider the following system with q=2p: begin{matrix} a_{11}x_{1}+ ldots+a_{1q}x_{q}=0, a_{21}x_{1}+ ldots+a_{2q}x_{q}=0, ldots , a_{p1}x_{1}+ ldots+a_{pq}x_{q}=0, end{matrix} in which every coefficient is an element from the set {-1,0,1 }. Prove that there exists a solution x_{1}, ldots,x_{q} for the system with the properties: a.) all x_{j}, j=1, ldots,q are integers; b.) there exists at least one j for which x_{j} neq 0; c.) |x_{j}| leq q for any j=1, ldots ,q.$",8.437821171634122,9.329305
290,"Let n, m be integers greater than 1, and let a_1, a_2, dots, a_m be positive integers not greater than n^m. Prove that there exist positive integers b_1, b_2, dots, b_m not greater than n, such that gcd(a_1 + b_1, a_2 + b_2, dots, a_m + b_m) < n, where gcd(x_1, x_2, dots, x_m) denotes the greatest common divisor of x_1, x_2, dots, x_m.",8.479685452162517,8.219833
349,"Let p be an odd prime number. How many p-element subsets A of {1,2, dots,2p } are there, the sum of whose elements is divisible by p?",8.488210818307905,8.490136
127,"In the land of Heptanomisma, four different coins and three different banknotes are used, and their denominations are seven different natural numbers. The denomination of the smallest banknote is greater than the sum of the denominations of the four different coins. A tourist has exactly one coin of each denomination and exactly one banknote of each denomination, but he cannot afford the book on numismatics he wishes to buy. However, the mathematically inclined shopkeeper offers to sell the book to the tourist at a price of his choosing, provided that he can pay this price in more than one way. (The tourist can pay a price in more than one way if there are two different subsets of his coins and notes, the denominations of which both add up to this price.) (a) Prove that the tourist can purchase the book if the denomination of each banknote is smaller than 49. (b) Show that the tourist may have to leave the shop empty-handed if the denomination of the largest banknote is 49.",8.498789346246973,9.540498
81,"Let AH_1, BH_2, CH_3 be the altitudes of an acute angled triangle ABC. Its incircle touches the sides BC, AC and AB at T_1, T_2 and T_3 respectively. Consider the symmetric images of the lines H_1H_2, H_2H_3 and H_3H_1 with respect to the lines T_1T_2, T_2T_3 and T_3T_1. Prove that these images form a triangle whose vertices lie on the incircle of ABC.",8.500154942671212,9.427938
151,"Let ABCD be a cyclic quadrilateral with circumcenter O. Let the internal angle bisectors at A and B meet at X, the internal angle bisectors at B and C meet at Y, the internal angle bisectors at C and D meet at Z, and the internal angle bisectors at D and A meet at W. Further, let AC and BD meet at P. Suppose that the points X, Y, Z, W, O, and P are distinct. Prove that O, X, Y Z, W lie on the same circle if and only if P, X, Y, Z, and W lie on the same circle.",8.500643500643502,9.051172
139,"Define a ""hook"" to be a figure made up of six unit squares as shown below in the picture, or any of the figures obtained by applying rotations and reflections to this figure. [asy] unitsize(0.5 cm); draw((0,0)--(1,0)); draw((0,1)--(1,1)); draw((2,1)--(3,1)); draw((0,2)--(3,2)); draw((0,3)--(3,3)); draw((0,0)--(0,3)); draw((1,0)--(1,3)); draw((2,1)--(2,3)); draw((3,1)--(3,3)); [/asy] Determine all m times n rectangles that can be covered without gaps and without overlaps with hooks such that - the rectangle is covered without gaps and without overlaps - no part of a hook covers area outside the rectangle.",8.55379188712522,9.409291
36,"Let ABC be a triangle with incentre I and circumcircle omega. Let N denote the second point of intersection of line AI and omega. The line through I perpendicular to AI intersects line BC, segment [AB], and segment [AC] at the points D, E, and F, respectively. The circumcircle of triangle AEF meets omega again at P, and lines PN and BC intersect at Q. Prove that lines IQ and DN intersect on omega.",8.571428571428573,9.088062
293,"Given trapezoid ABCD with parallel sides AB and CD, let E be a point on line BC outside segment BC, such that segment AE intersects segment CD. Assume that there exists a point F inside segment AD such that angle EAD= angle CBF. Denote by I the point of intersection of CD and EF, and by J the point of intersection of AB and EF. Let K be the midpoint of segment EF, and assume that K is different from I and J. Prove that K belongs to the circumcircle of triangle ABI if and only if K belongs to the circumcircle of triangle CDJ.",8.571428571428573,8.127587
402,"Let a_1, ldots, a_n be n positive numbers and 0 < q < 1. Determine n positive numbers b_1, ldots, b_n so that: a.) a_{k} < b_{k} for all k = 1, ldots, n, b.) q < frac{b_{k+1}}{b_{k}} < frac{1}{q} for all k = 1, ldots, n-1, c.) sum limits^n_{k=1} b_k < frac{1+q}{1-q} cdot sum limits^n_{k=1} a_k.",8.59,8.798888
185,"An integer N ge 2 is given. A collection of N(N + 1) soccer players, no two of whom are of the same height, stand in a row. Sir Alex wants to remove N(N - 1) players from this row leaving a new row of 2N players in which the following N conditions hold: (1) no one stands between the two tallest players, (2) no one stands between the third and fourth tallest players, ; ; vdots (N) no one stands between the two shortest players. Show that this is always possible. Proposed by Grigory Chelnokov, Russia",8.615563298490127,9.614298
210,"There are 4n pebbles of weights 1, 2, 3, dots, 4n. Each pebble is coloured in one of n colours and there are four pebbles of each colour. Show that we can arrange the pebbles into two piles so that the following two conditions are both satisfied: The total weights of both piles are the same. Each pile contains two pebbles of each colour. Proposed by Milan Haiman, Hungary and Carl Schildkraut, USA",8.657235621521336,9.652512
377,"Each of the six boxes B_1, B_2, B_3, B_4, B_5, B_6 initially contains one coin. The following operations are allowed Type 1) Choose a non-empty box B_j, 1 leq j leq 5, remove one coin from B_j and add two coins to B_{j+1}; Type 2) Choose a non-empty box B_k, 1 leq k leq 4, remove one coin from B_k and swap the contents (maybe empty) of the boxes B_{k+1} and B_{k+2}. Determine if there exists a finite sequence of operations of the allowed types, such that the five boxes B_1, B_2, B_3, B_4, B_5 become empty, while box B_6 contains exactly 2010^{2010^{2010}} coins. Proposed by Hans Zantema, Netherlands",8.668327796234772,8.740831
37,"Let Omega be the circumcircle of the triangle ABC. The circle omega is tangent to the sides AC and BC, and it is internally tangent to the circle Omega at the point P. A line parallel to AB intersecting the interior of triangle ABC is tangent to omega at Q. Prove that angle ACP = angle QCB.",8.669950738916256,9.178648
109,"Let m be a positive integer. Consider a 4m times 4m array of square unit cells. Two different cells are related to each other if they are in either the same row or in the same column. No cell is related to itself. Some cells are colored blue, such that every cell is related to at least two blue cells. Determine the minimum number of blue cells.",8.68804664723032,9.331984
30,"There are n line segments on the plane, no three intersecting at a point, and each pair intersecting once in their respective interiors. Tony and his 2n - 1 friends each stand at a distinct endpoint of a line segment. Tony wishes to send Christmas presents to each of his friends as follows: First, he chooses an endpoint of each segment as a sink. Then he places the present at the endpoint of the segment he is at. The present moves as follows : bullet If it is on a line segment, it moves towards the sink. bullet When it reaches an intersection of two segments, it changes the line segment it travels on and starts moving towards the new sink. If the present reaches an endpoint, the friend on that endpoint can receive their present. Prove that Tony can send presents to exactly n of his 2n - 1 friends.",8.714285714285715,9.067885
8,"Twenty-one girls and twenty-one boys took part in a mathematical competition. It turned out that each contestant solved at most six problems, and for each pair of a girl and a boy, there was at least one problem that was solved by both the girl and the boy. Show that there is a problem that was solved by at least three girls and at least three boys.",8.746602234974327,9.547823
251,"Let S be the set of all positive integers n such that n^4 has a divisor in the range n^2 +1, n^2 + 2,...,n^2 + 2n. Prove that there are infinitely many elements of S of each of the forms 7m, 7m+1, 7m+2, 7m+5, 7m+6 and no elements of S of the form 7m+3 and 7m+4, where m is an integer.",8.775510204081632,9.130606
422,"Let n be a fixed positive odd integer. Take m+2 distinct points P_0,P_1, ldots ,P_{m+1} (where m is a non-negative integer) on the coordinate plane in such a way that the following three conditions are satisfied: 1) P_0=(0,1),P_{m+1}=(n+1,n), and for each integer i,1 le i le m, both x- and y- coordinates of P_i are integers lying in between 1 and n (1 and n inclusive). 2) For each integer i,0 le i le m, P_iP_{i+1} is parallel to the x-axis if i is even, and is parallel to the y-axis if i is odd. 3) For each pair i,j with 0 le i<j le m, line segments P_iP_{i+1} and P_jP_{j+1} share at most 1 point. Determine the maximum possible value that m can take.",8.785714285714285,9.10478
126,"Find all lists (x_1, x_2, ldots, x_{2020}) of non-negative real numbers such that the following three conditions are all satisfied: x_1 le x_2 le ldots le x_{2020}; x_{2020} le x_1 + 1; there is a permutation (y_1, y_2, ldots, y_{2020}) of (x_1, x_2, ldots, x_{2020}) such that sum_{i = 1}^{2020} ((x_i + 1)(y_i + 1))^2 = 8 sum_{i = 1}^{2020} x_i^3. A permutation of a list is a list of the same length, with the same entries, but the entries are allowed to be in any order. For example, (2, 1, 2) is a permutation of (1, 2, 2), and they are both permutations of (2, 2, 1). Note that any list is a permutation of itself.",8.823529411764707,9.829062
169,"Let ABC be a triangle with an obtuse angle at A. Let E and F be the intersections of the external bisector of angle A with the altitudes of ABC through B and C respectively. Let M and N be the points on the segments EC and FB respectively such that angle EMA = angle BCA and angle ANF = angle ABC. Prove that the points E, F, N, M lie on a circle.",8.832997987927566,9.3261
238,"For each positive integer n, let f(n) denote the number of ways of representing n as a sum of powers of 2 with nonnegative integer exponents. Representations which differ only in the ordering of their summands are considered to be the same. For instance, f(4) = 4, because the number 4 can be represented in the following four ways: 4; 2+2; 2+1+1; 1+1+1+1. Prove that, for any integer n geq 3 we have 2^{ frac {n^2}{4}} < f(2^n) < 2^{ frac {n^2}2}.",8.835403726708075,9.270287
175,"There are n ge 2 line segments in the plane such that every two segments cross and no three segments meet at a point. Geoff has to choose an endpoint of each segment and place a frog on it facing the other endpoint. Then he will clap his hands n-1 times. Every time he claps,each frog will immediately jump forward to the next intersection point on its segment. Frogs never change the direction of their jumps. Geoff wishes to place the frogs in such a way that no two of them will ever occupy the same intersection point at the same time. (a) Prove that Geoff can always fulfill his wish if n is odd. (b) Prove that Geoff can never fulfill his wish if n is even.",8.84907451352634,9.746603
396,"Prove that there are infinitely many positive integers n such that n^{2} + 1 has a prime divisor greater than 2n + sqrt {2n}. Author: Kestutis Cesnavicius, Lithuania",8.851802403204271,7.837703
332,Determine all functions f: mathbb R rightarrow mathbb R satisfying the condition f(y^2+2xf(y)+f(x)^2)=(y+f(x))(x+f(y)) for all real numbers x and y.,8.857142857142858,8.671982
379,"Let the excircle of triangle ABC opposite the vertex A be tangent to the side BC at the point A_1. Define the points B_1 on CA and C_1 on AB analogously, using the excircles opposite B and C, respectively. Suppose that the circumcentre of triangle A_1B_1C_1 lies on the circumcircle of triangle ABC. Prove that triangle ABC is right-angled. Proposed by Alexander A. Polyansky, Russia",8.877744646245596,9.222695
360,"For any polynomial P(x)=a_0+a_1x+ ldots+a_kx^k with integer coefficients, the number of odd coefficients is denoted by o(P). For i-0,1,2, ldots let Q_i(x)=(1+x)^i. Prove that if i_1,i_2, ldots,i_n are integers satisfying 0 le i_1<i_2< ldots<i_n, then: o(Q_{i_1}+Q_{i_2}+ ldots+Q_{i_n}) ge o(Q_{i_1}).",8.879015721120984,8.930715
230,"Let n be a positive integer. A pair of n-tuples (a_1, cdots{}, a_n) and (b_1, cdots{}, b_n) with integer entries is called an exquisite pair if |a_1b_1+ cdots{}+a_nb_n| le 1.Determine the maximum number of distinct n-tuples with integer entries such that any two of them form an exquisite pair. Pakawut Jiradilok and Warut Suksompong, Thailand",8.9,9.214491
284,Let k be a positive integer and let S be a finite set of odd prime numbers. Prove that there is at most one way (up to rotation and reflection) to place the elements of S around the circle such that the product of any two neighbors is of the form x^2+x+k for some positive integer x.,8.914481744670423,8.958461
247,"Let ,S , be a finite set of points in three-dimensional space. Let ,S_{x}, ,S_{y}, ,S_{z} , be the sets consisting of the orthogonal projections of the points of ,S , onto the yz-plane, zx-plane, xy-plane, respectively. Prove that vert S vert^{2} leq vert S_{x} vert cdot vert S_{y} vert cdot vert S_{z} vert, where vert A vert denotes the number of elements in the finite set A. NoteNote: The orthogonal projection of a point onto a plane is the foot of the perpendicular from that point to the plane.",8.92144892144892,9.214377
176,"Let a and b be positive integers, and let A and B be finite sets of integers satisfying (i) A and B are disjoint; (ii) if an integer i belongs to either to A or to B, then either i+a belongs to A or i-b belongs to B. Prove that a left lvert A right rvert = b left lvert B right rvert. (Here left lvert X right rvert denotes the number of elements in the set X.)",8.942857142857143,9.898959
324,In triangle ABC the midpoint of BC is called M. Let P be a variable interior point of the triangle such that angle CPM= angle PAB. Let Gamma be the circumcircle of triangle ABP. The line MP intersects Gamma a second time at Q. Define R as the reflection of P in the tangent to Gamma at B. Prove that the length |QR| is independent of the position of P inside the triangle.,9.047619047619047,8.760934
83,"Let n be a positive integer. A Nordic square is an n times n board containing all the integers from 1 to n^2 so that each cell contains exactly one number. Two different cells are considered adjacent if they share a common side. Every cell that is adjacent only to cells containing larger numbers is called a valley. An uphill path is a sequence of one or more cells such that: (i) the first cell in the sequence is a valley, (ii) each subsequent cell in the sequence is adjacent to the previous cell, and (iii) the numbers written in the cells in the sequence are in increasing order. Find, as a function of n, the smallest possible total number of uphill paths in a Nordic square. Author: Nikola Petrovic",9.056603773584904,9.6737
244,"Let n geq 2 be a positive integer and lambda a positive real number. Initially there are n fleas on a horizontal line, not all at the same point. We define a move as choosing two fleas at some points A and B, with A to the left of B, and letting the flea from A jump over the flea from B to the point C so that frac {BC}{AB} = lambda. Determine all values of lambda such that, for any point M on the line and for any initial position of the n fleas, there exists a sequence of moves that will take them all to the position right of M.",9.064146265881623,9.282677
287,"Let mathcal{S} be a finite set of at least two points in the plane. Assume that no three points of mathcal S are collinear. A windmill is a process that starts with a line ell going through a single point P in mathcal S. The line rotates clockwise about the pivot P until the first time that the line meets some other point belonging to mathcal S. This point, Q, takes over as the new pivot, and the line now rotates clockwise about Q, until it next meets a point of mathcal S. This process continues indefinitely. Show that we can choose a point P in mathcal S and a line ell going through P such that the resulting windmill uses each point of mathcal S as a pivot infinitely many times. Proposed by Geoffrey Smith, United Kingdom",9.06622684597818,9.195751
137,"Let ABC be an acute triangle with AB > AC. Let Gamma be its circumcircle, H its orthocenter, and F the foot of the altitude from A. Let M be the midpoint of BC. Let Q be the point on Gamma such that angle HQA = 90^{ circ} and let K be the point on Gamma such that angle HKQ = 90^{ circ}. Assume that the points A, B, C, K and Q are all different and lie on Gamma in this order. Prove that the circumcircles of triangles KQH and FKM are tangent to each other. Proposed by Ukraine",9.066600643723694,9.681456
1,"Determine all functions f: mathbb{R} to mathbb{R}, where mathbb{R} is the set of all real numbers, satisfying the following two conditions: 1) There exists a real number M such that for every real number x,f(x)<M is satisfied. 2) For every pair of real numbers x and y, f(xf(y))+yf(x)=xf(y)+f(xy) is satisfied.",9.085714285714284,9.3748
256,"A convex quadrilateral ABCD satisfies AB cdot CD = BC cdot DA. Point X lies inside ABCD so that angle{XAB} = angle{XCD} quad , , text{and} quad , , angle{XBC} = angle{XDA}.Prove that angle{BXA} + angle{DXC} = 180^ circ. Proposed by Tomasz Ciesla, Poland",9.088504088504088,9.425953
297,Let a and b be two positive integers such that a cdot b + 1 divides a^{2} + b^{2}. Show that frac {a^{2} + b^{2}}{a cdot b + 1} is a perfect square.,9.093816631130064,8.859428
