id_key,no,contest_category,contest_name,year,link,pdf,post_rendered,post_canonical,label,score,level
3573,3,International Contest,apmo,2017_apmo,https://artofproblemsolving.com/community/c451627_2017_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/451627,"Let <img src=""//latex.artofproblemsolving.com/6/4/a/64ab55c6372365bc11de583097b2e146b6867fae.png"" class=""latex"" alt=""$A(n)$"" style=""vertical-align: -4px"" width=""37"" height=""18""> denote the number of sequences <img src=""//latex.artofproblemsolving.com/b/1/1/b11882e5cc786fe436130ae9e6bc71237471a963.png"" class=""latex"" alt=""$a_1\ge a_2\ge\cdots{}\ge a_k$"" style=""vertical-align: -2px"" width=""147"" height=""14""> of positive integers for which <img src=""//latex.artofproblemsolving.com/0/7/4/074661a08c718ed9dc5446e8fbbe908855bd22a0.png"" class=""latex"" alt=""$a_1+\cdots{}+a_k = n$"" style=""vertical-align: -2px"" width=""138"" height=""13""> and each <img src=""//latex.artofproblemsolving.com/4/b/9/4b94a3a271b3156d7aa434b3b87c8ab18343db0f.png"" class=""latex"" alt=""$a_i +1$"" style=""vertical-align: -2px"" width=""45"" height=""14""> is a power of two <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/6/4/8/64827750fc4adae8149b62b5802074e516c72482.png"" class=""latex"" alt=""$(i = 1,2,\cdots{},k)$"" style=""vertical-align: -4px"" width=""120"" height=""18"">.</span> Let <img src=""//latex.artofproblemsolving.com/d/2/4/d24aeb5d3841c37db51e1be807e816d9c6059c1f.png"" class=""latex"" alt=""$B(n)$"" style=""vertical-align: -4px"" width=""38"" height=""18""> denote the number of sequences <img src=""//latex.artofproblemsolving.com/0/1/5/015c5ae12ef295bd04f09bb1a66a80bfc4f895c9.png"" class=""latex"" alt=""$b_1\ge b_2\ge \cdots{}\ge b_m$"" style=""vertical-align: -2px"" width=""147"" height=""15""> of positive integers for which <img src=""//latex.artofproblemsolving.com/7/2/3/72318ad708e04bd4c1a6d33a7c8a119750efa315.png"" class=""latex"" alt=""$b_1+\cdots{}+b_m =n$"" style=""vertical-align: -2px"" width=""139"" height=""15""> and each inequality <img src=""//latex.artofproblemsolving.com/7/e/0/7e0bb8a99df373354678c5bd137d47d7359cd449.png"" class=""latex"" alt=""$b_j\ge 2b_{j+1}$"" style=""vertical-align: -4px"" width=""77"" height=""17""> holds <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/e/5/c/e5c1f21317832ecc3b394e7b725c7e2bd71ce845.png"" class=""latex"" alt=""$(j=1,2,\cdots{}, m-1)$"" style=""vertical-align: -4px"" width=""159"" height=""18"">.</span> Prove that <img src=""//latex.artofproblemsolving.com/c/2/2/c22fd92ec904a428e255a7b45486dee8ccf2e899.png"" class=""latex"" alt=""$A(n) = B(n)$"" style=""vertical-align: -4px"" width=""101"" height=""18""> for every positive integer <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8"">.</span><br>
<br>
<i>Senior Problems Committee of the Australian Mathematical Olympiad Committee</i>","Let $A(n)$ denote the number of sequences $a_1\ge a_2\ge\cdots{}\ge a_k$ of positive integers for which $a_1+\cdots{}+a_k = n$ and each $a_i +1$ is a power of two $(i = 1,2,\cdots{},k)$. Let $B(n)$ denote the number of sequences $b_1\ge b_2\ge \cdots{}\ge b_m$ of positive integers for which $b_1+\cdots{}+b_m =n$ and each inequality $b_j\ge 2b_{j+1}$ holds $(j=1,2,\cdots{}, m-1)$. Prove that $A(n) = B(n)$ for every positive integer $n$.  Senior Problems Committee of the Australian Mathematical Olympiad Committee",Combinatorics,6.171428571428571,Hard
3574,4,International Contest,apmo,2017_apmo,https://artofproblemsolving.com/community/c451627_2017_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/451627,"Call a rational number <img src=""//latex.artofproblemsolving.com/b/5/5/b55ca7a0aa88ab7d58f4fc035317fdac39b17861.png"" class=""latex"" alt=""$r$"" width=""8"" height=""8""> <i>powerful</i> if <img src=""//latex.artofproblemsolving.com/b/5/5/b55ca7a0aa88ab7d58f4fc035317fdac39b17861.png"" class=""latex"" alt=""$r$"" width=""8"" height=""8""> can be expressed in the form <img src=""//latex.artofproblemsolving.com/d/f/2/df23e79b026895b04bb3d19680665e4c5388d14c.png"" class=""latex"" alt=""$\dfrac{p^k}{q}$"" style=""vertical-align: -16px"" width=""19"" height=""43""> for some relatively prime positive integers <img src=""//latex.artofproblemsolving.com/6/f/0/6f06a183d1092b27328c12a97322763ac8db97a2.png"" class=""latex"" alt=""$p, q$"" style=""vertical-align: -3px"" width=""26"" height=""11""> and some integer <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/0/b/1/0b1f2883f91c2ad97d38bc15db284b7143a0dc8e.png"" class=""latex"" alt=""$k >1$"" style=""vertical-align: 0px"" width=""42"" height=""13"">.</span> Let <img src=""//latex.artofproblemsolving.com/a/c/c/acc6d9a6172d35127b6cb37ea92192caf7029a54.png"" class=""latex"" alt=""$a, b, c$"" style=""vertical-align: -3px"" width=""41"" height=""16""> be positive rational numbers such that <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/2/e/3/2e32cfd3a6f5f31f73d0b272a5f7b1638fd16551.png"" class=""latex"" alt=""$abc = 1$"" style=""vertical-align: 0px"" width=""57"" height=""13"">.</span> Suppose there exist positive integers <img src=""//latex.artofproblemsolving.com/d/2/0/d20258310be3455daf8318274224a9d1d28fb6a3.png"" class=""latex"" alt=""$x, y, z$"" style=""vertical-align: -3px"" width=""44"" height=""11""> such that <img src=""//latex.artofproblemsolving.com/1/c/a/1cac8a2ffc76ecac4ea0986fa4c258de937cf674.png"" class=""latex"" alt=""$a^x + b^y + c^z$"" style=""vertical-align: -1px"" width=""92"" height=""14""> is an integer. Prove that <img src=""//latex.artofproblemsolving.com/a/c/c/acc6d9a6172d35127b6cb37ea92192caf7029a54.png"" class=""latex"" alt=""$a, b, c$"" style=""vertical-align: -3px"" width=""41"" height=""16""> are all <i>powerful</i>.<br>
<br>
<i>Jeck Lim, Singapore</i>","Call a rational number $r$ powerful if $r$ can be expressed in the form $\dfrac{p^k}{q}$ for some relatively prime positive integers $p, q$ and some integer $k >1$. Let $a, b, c$ be positive rational numbers such that $abc = 1$. Suppose there exist positive integers $x, y, z$ such that $a^x + b^y + c^z$ is an integer. Prove that $a, b, c$ are all powerful.  Jeck Lim, Singapore",Number Theory,7.5285714285714285,Hard
3575,5,International Contest,apmo,2017_apmo,https://artofproblemsolving.com/community/c451627_2017_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/451627,"Let <img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8""> be a positive integer. A pair of <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8"">-</span>tuples <img src=""//latex.artofproblemsolving.com/f/7/c/f7ca9bdb57f3892917f0497965804a0165cf18c0.png"" class=""latex"" alt=""$(a_1,\cdots{}, a_n)$"" style=""vertical-align: -4px"" width=""88"" height=""18""> and <img src=""//latex.artofproblemsolving.com/5/5/4/554d973e90ff99604c46ad5f9a2a8672a6600d56.png"" class=""latex"" alt=""$(b_1,\cdots{}, b_n)$"" style=""vertical-align: -4px"" width=""85"" height=""18""> with integer entries is called an <i>exquisite pair</i> if<br>
<img src=""//latex.artofproblemsolving.com/5/1/d/51d7bab07b04bdbb3a21a9d4202b93e38f6b7558.png"" class=""latexcenter"" alt=""$$|a_1b_1+\cdots{}+a_nb_n|\le 1.$$"" width=""181"" height=""18"">Determine the maximum number of distinct <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8"">-</span>tuples with integer entries such that any two of them form an exquisite pair.<br>
<br>
<i>Pakawut Jiradilok and Warut Suksompong, Thailand</i>","Let $n$ be a positive integer. A pair of $n$-tuples $(a_1,\cdots{}, a_n)$ and $(b_1,\cdots{}, b_n)$ with integer entries is called an exquisite pair if $$|a_1b_1+\cdots{}+a_nb_n|\le 1.$$Determine the maximum number of distinct $n$-tuples with integer entries such that any two of them form an exquisite pair.  Pakawut Jiradilok and Warut Suksompong, Thailand",Number Theory,8.9,Very Hard
3576,1,International Contest,apmo,2016_apmo,https://artofproblemsolving.com/community/c274496_2016_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/274496,"We say that a triangle <img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13""> is great if the following holds: for any point <img src=""//latex.artofproblemsolving.com/9/f/f/9ffb448918db29f2a72f8f87f421b3b3cad18f95.png"" class=""latex"" alt=""$D$"" width=""15"" height=""12""> on the side <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/6/c/5/6c52a41dcbd739f1d026c5d4f181438b75b76976.png"" class=""latex"" alt=""$BC$"" width=""28"" height=""12"">,</span> if <img src=""//latex.artofproblemsolving.com/4/b/4/4b4cade9ca8a2c8311fafcf040bc5b15ca507f52.png"" class=""latex"" alt=""$P$"" width=""14"" height=""12""> and <img src=""//latex.artofproblemsolving.com/9/8/6/9866e3a998d628ba0941eb4fea0666ac391d149a.png"" class=""latex"" alt=""$Q$"" style=""vertical-align: -3px"" width=""13"" height=""16""> are the feet of the perpendiculars from <img src=""//latex.artofproblemsolving.com/9/f/f/9ffb448918db29f2a72f8f87f421b3b3cad18f95.png"" class=""latex"" alt=""$D$"" width=""15"" height=""12""> to the lines <img src=""//latex.artofproblemsolving.com/5/7/e/57ee5125358c0606c9b588580ddfa66f83e607b7.png"" class=""latex"" alt=""$AB$"" width=""27"" height=""13""> and <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/a/1/7/a179ff2638e4799cadd820db205c2beff6299ce9.png"" class=""latex"" alt=""$AC$"" width=""27"" height=""13"">,</span> respectively, then the reflection of <img src=""//latex.artofproblemsolving.com/9/f/f/9ffb448918db29f2a72f8f87f421b3b3cad18f95.png"" class=""latex"" alt=""$D$"" width=""15"" height=""12""> in the line <img src=""//latex.artofproblemsolving.com/7/a/b/7ab17967324fc2b12349c0610c6c256f4c829162.png"" class=""latex"" alt=""$PQ$"" style=""vertical-align: -3px"" width=""27"" height=""16""> lies on the circumcircle of the triangle <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13"">.</span> Prove that triangle <img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13""> is great if and only if <img src=""//latex.artofproblemsolving.com/e/a/4/ea494684dc60997279257d5a54e877a1fb28ca60.png"" class=""latex"" alt=""$\angle A = 90^{\circ}$"" width=""74"" height=""13""> and <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/f/3/a/f3ac37c9fa391eebb9601bfaca8bfbfaabdf5ca1.png"" class=""latex"" alt=""$AB = AC$"" width=""80"" height=""13"">.</span><br>
<br>
<i>Senior Problems Committee of the Australian Mathematical Olympiad Committee</i>","We say that a triangle $ABC$ is great if the following holds: for any point $D$ on the side $BC$, if $P$ and $Q$ are the feet of the perpendiculars from $D$ to the lines $AB$ and $AC$, respectively, then the reflection of $D$ in the line $PQ$ lies on the circumcircle of the triangle $ABC$. Prove that triangle $ABC$ is great if and only if $\angle A = 90^{\circ}$ and $AB = AC$.  Senior Problems Committee of the Australian Mathematical Olympiad Committee",Geometry,4.214285714285715,Medium
3577,2,International Contest,apmo,2016_apmo,https://artofproblemsolving.com/community/c274496_2016_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/274496,"A positive integer is called <i>fancy</i> if it can be expressed in the form <img src=""//latex.artofproblemsolving.com/b/4/8/b483085d8d06161d3a5165f2604eeda2fcabb9bf.png"" class=""latexcenter"" alt=""$$2^{a_1}+2^{a_2}+ \cdots+ 2^{a_{100}},$$"" width=""173"" height=""16"">where <img src=""//latex.artofproblemsolving.com/0/1/0/0100bb90d8b12a7e8fcfd2693a1de1da7493f333.png"" class=""latex"" alt=""$a_1,a_2, \cdots, a_{100}$"" style=""vertical-align: -3px"" width=""114"" height=""11""> are non-negative integers that are not necessarily distinct. Find the smallest positive integer <img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8""> such that no multiple of <img src=""//latex.artofproblemsolving.com/1/7/4/174fadd07fd54c9afe288e96558c92e0c1da733a.png"" class=""latex"" alt=""$n$"" width=""10"" height=""8""> is a <i>fancy</i> number.<br>
<br>
<i>Senior Problems Committee of the Australian Mathematical Olympiad Committee</i>","A positive integer is called fancy if it can be expressed in the form $$2^{a_1}+2^{a_2}+ \cdots+ 2^{a_{100}},$$where $a_1,a_2, \cdots, a_{100}$ are non-negative integers that are not necessarily distinct. Find the smallest positive integer $n$ such that no multiple of $n$ is a fancy number.  Senior Problems Committee of the Australian Mathematical Olympiad Committee",Number Theory,2.928571428571428,Easy
3578,3,International Contest,apmo,2016_apmo,https://artofproblemsolving.com/community/c274496_2016_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/274496,"Let <img src=""//latex.artofproblemsolving.com/5/7/e/57ee5125358c0606c9b588580ddfa66f83e607b7.png"" class=""latex"" alt=""$AB$"" width=""27"" height=""13""> and <img src=""//latex.artofproblemsolving.com/a/1/7/a179ff2638e4799cadd820db205c2beff6299ce9.png"" class=""latex"" alt=""$AC$"" width=""27"" height=""13""> be two distinct rays not lying on the same line, and let <img src=""//latex.artofproblemsolving.com/5/4/d/54d7d48553f4d9e7ab418118607ea324cbfddfda.png"" class=""latex"" alt=""$\omega$"" width=""11"" height=""8""> be a circle with center <img src=""//latex.artofproblemsolving.com/5/1/d/51da37d984564162c87710ca27bea422f657fb73.png"" class=""latex"" alt=""$O$"" width=""13"" height=""12""> that is tangent to ray <img src=""//latex.artofproblemsolving.com/a/1/7/a179ff2638e4799cadd820db205c2beff6299ce9.png"" class=""latex"" alt=""$AC$"" width=""27"" height=""13""> at <img src=""//latex.artofproblemsolving.com/f/a/2/fa2fa899f0afb05d6837885523503a2d4df434f9.png"" class=""latex"" alt=""$E$"" width=""14"" height=""12""> and ray <img src=""//latex.artofproblemsolving.com/5/7/e/57ee5125358c0606c9b588580ddfa66f83e607b7.png"" class=""latex"" alt=""$AB$"" width=""27"" height=""13""> at <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/a/0/5/a055f405829e64a3b70253ab67cb45ed6ed5bb29.png"" class=""latex"" alt=""$F$"" width=""14"" height=""12"">.</span> Let <img src=""//latex.artofproblemsolving.com/e/f/f/eff43e84f8a3bcf7b6965f0a3248bc4d3a9d0cd4.png"" class=""latex"" alt=""$R$"" width=""14"" height=""12""> be a point on segment <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/c/1/2/c128243ea8125d0bb007b8132dcfa44461df73a7.png"" class=""latex"" alt=""$EF$"" width=""28"" height=""12"">.</span> The line through <img src=""//latex.artofproblemsolving.com/5/1/d/51da37d984564162c87710ca27bea422f657fb73.png"" class=""latex"" alt=""$O$"" width=""13"" height=""12""> parallel to <img src=""//latex.artofproblemsolving.com/c/1/2/c128243ea8125d0bb007b8132dcfa44461df73a7.png"" class=""latex"" alt=""$EF$"" width=""28"" height=""12""> intersects line <img src=""//latex.artofproblemsolving.com/5/7/e/57ee5125358c0606c9b588580ddfa66f83e607b7.png"" class=""latex"" alt=""$AB$"" width=""27"" height=""13""> at <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/4/b/4/4b4cade9ca8a2c8311fafcf040bc5b15ca507f52.png"" class=""latex"" alt=""$P$"" width=""14"" height=""12"">.</span> Let <img src=""//latex.artofproblemsolving.com/f/c/9/fc97ef67268cd4e91bacdf12b8901d7036c9a056.png"" class=""latex"" alt=""$N$"" width=""16"" height=""12""> be the intersection of lines <img src=""//latex.artofproblemsolving.com/e/c/6/ec6916b50feec24773d374eaada26a95bcabc6fd.png"" class=""latex"" alt=""$PR$"" width=""28"" height=""12""> and <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/a/1/7/a179ff2638e4799cadd820db205c2beff6299ce9.png"" class=""latex"" alt=""$AC$"" width=""27"" height=""13"">,</span> and let <img src=""//latex.artofproblemsolving.com/5/d/1/5d1e4485dc90c450e8c76826516c1b2ccb8fce16.png"" class=""latex"" alt=""$M$"" width=""19"" height=""12""> be the intersection of line <img src=""//latex.artofproblemsolving.com/5/7/e/57ee5125358c0606c9b588580ddfa66f83e607b7.png"" class=""latex"" alt=""$AB$"" width=""27"" height=""13""> and the line through <img src=""//latex.artofproblemsolving.com/e/f/f/eff43e84f8a3bcf7b6965f0a3248bc4d3a9d0cd4.png"" class=""latex"" alt=""$R$"" width=""14"" height=""12""> parallel to <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/a/1/7/a179ff2638e4799cadd820db205c2beff6299ce9.png"" class=""latex"" alt=""$AC$"" width=""27"" height=""13"">.</span> Prove that line <img src=""//latex.artofproblemsolving.com/b/b/c/bbcfabd65745f2b759dea1840f9a0753b2f992e8.png"" class=""latex"" alt=""$MN$"" width=""36"" height=""12""> is tangent to <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/5/4/d/54d7d48553f4d9e7ab418118607ea324cbfddfda.png"" class=""latex"" alt=""$\omega$"" width=""11"" height=""8"">.</span><br>
<br>
<i>Warut Suksompong, Thailand</i>","Let $AB$ and $AC$ be two distinct rays not lying on the same line, and let $\omega$ be a circle with center $O$ that is tangent to ray $AC$ at $E$ and ray $AB$ at $F$. Let $R$ be a point on segment $EF$. The line through $O$ parallel to $EF$ intersects line $AB$ at $P$. Let $N$ be the intersection of lines $PR$ and $AC$, and let $M$ be the intersection of line $AB$ and the line through $R$ parallel to $AC$. Prove that line $MN$ is tangent to $\omega$.  Warut Suksompong, Thailand",Geometry,5.9714285714285715,Medium
3579,4,International Contest,apmo,2016_apmo,https://artofproblemsolving.com/community/c274496_2016_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/274496,"The country Dreamland consists of <img src=""//latex.artofproblemsolving.com/4/b/7/4b781fdf1cd172b567be38e2ffa6f20f0b8390c0.png"" class=""latex"" alt=""$2016$"" style=""vertical-align: 0px"" width=""35"" height=""13""> cities. The airline Starways wants to establish some one-way flights between pairs of cities in such a way that each city has exactly one flight out of it. Find the smallest positive integer <img src=""//latex.artofproblemsolving.com/8/c/3/8c325612684d41304b9751c175df7bcc0f61f64f.png"" class=""latex"" alt=""$k$"" width=""9"" height=""12""> such that no matter how Starways establishes its flights, the cities can always be partitioned into <img src=""//latex.artofproblemsolving.com/8/c/3/8c325612684d41304b9751c175df7bcc0f61f64f.png"" class=""latex"" alt=""$k$"" width=""9"" height=""12""> groups so that from any city it is not possible to reach another city in the same group by using at most <img src=""//latex.artofproblemsolving.com/9/2/6/9265f5dd6dade78136a6be158ace46bf7c0f8ce3.png"" class=""latex"" alt=""$28$"" width=""17"" height=""12""> flights.<br>
<br>
<i>Warut Suksompong, Thailand</i>","The country Dreamland consists of $2016$ cities. The airline Starways wants to establish some one-way flights between pairs of cities in such a way that each city has exactly one flight out of it. Find the smallest positive integer $k$ such that no matter how Starways establishes its flights, the cities can always be partitioned into $k$ groups so that from any city it is not possible to reach another city in the same group by using at most $28$ flights.  Warut Suksompong, Thailand",Combinatorics,7.142857142857143,Hard
3580,5,International Contest,apmo,2016_apmo,https://artofproblemsolving.com/community/c274496_2016_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/274496,"Find all functions <img src=""//latex.artofproblemsolving.com/9/9/a/99a452404ff8e26c63fd18977c3bbd44094efcd8.png"" class=""latex"" alt=""$f: \mathbb{R}^+ \to \mathbb{R}^+$"" style=""vertical-align: -3px"" width=""100"" height=""18""> such that<br>
<img src=""//latex.artofproblemsolving.com/1/5/2/152b98a6ac325361bea20550f688a12544b77726.png"" class=""latexcenter"" alt=""$$(z + 1)f(x + y) = f(xf(z) + y) + f(yf(z) + x),$$"" width=""373"" height=""18"">for all positive real numbers <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/d/2/0/d20258310be3455daf8318274224a9d1d28fb6a3.png"" class=""latex"" alt=""$x, y, z$"" style=""vertical-align: -3px"" width=""44"" height=""11"">.</span><br>
<br>
<i>Fajar Yuliawan, Indonesia</i>","Find all functions $f: \mathbb{R}^+ \to \mathbb{R}^+$ such that $$(z + 1)f(x + y) = f(xf(z) + y) + f(yf(z) + x),$$for all positive real numbers $x, y, z$.  Fajar Yuliawan, Indonesia",Algebra,9.714285714285714,Very Hard
3581,1,International Contest,apmo,2015_apmo,https://artofproblemsolving.com/community/c55655_2015_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/55655,"Let <img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13""> be a triangle, and let <img src=""//latex.artofproblemsolving.com/9/f/f/9ffb448918db29f2a72f8f87f421b3b3cad18f95.png"" class=""latex"" alt=""$D$"" width=""15"" height=""12""> be a point on side <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/6/c/5/6c52a41dcbd739f1d026c5d4f181438b75b76976.png"" class=""latex"" alt=""$BC$"" width=""28"" height=""12"">.</span> A line through <img src=""//latex.artofproblemsolving.com/9/f/f/9ffb448918db29f2a72f8f87f421b3b3cad18f95.png"" class=""latex"" alt=""$D$"" width=""15"" height=""12""> intersects side <img src=""//latex.artofproblemsolving.com/5/7/e/57ee5125358c0606c9b588580ddfa66f83e607b7.png"" class=""latex"" alt=""$AB$"" width=""27"" height=""13""> at <img src=""//latex.artofproblemsolving.com/6/a/4/6a47ca0fe7cb276abc022af6ac88ddae1a9d6894.png"" class=""latex"" alt=""$X$"" width=""15"" height=""12""> and ray <img src=""//latex.artofproblemsolving.com/a/1/7/a179ff2638e4799cadd820db205c2beff6299ce9.png"" class=""latex"" alt=""$AC$"" width=""27"" height=""13""> at <img src=""//latex.artofproblemsolving.com/c/e/5/ce58e4af225c93d08606c26554caaa5ae32edeba.png"" class=""latex"" alt=""$Y$"" width=""14"" height=""12""> . The circumcircle of triangle <img src=""//latex.artofproblemsolving.com/0/a/a/0aa58e581bd6e8ed6482bf5c3595486d0d5bf248.png"" class=""latex"" alt=""$BXD$"" width=""46"" height=""12""> intersects the circumcircle <img src=""//latex.artofproblemsolving.com/5/4/d/54d7d48553f4d9e7ab418118607ea324cbfddfda.png"" class=""latex"" alt=""$\omega$"" width=""11"" height=""8""> of triangle <img src=""//latex.artofproblemsolving.com/e/2/a/e2a559986ed5a0ffc5654bd367c29dfc92913c36.png"" class=""latex"" alt=""$ABC$"" width=""42"" height=""13""> again at point <img src=""//latex.artofproblemsolving.com/3/e/a/3ead47fb9fb4a4c273feee398f72ff2a09702b84.png"" class=""latex"" alt=""$Z$"" width=""13"" height=""12""> distinct from point <span style=""white-space:nowrap;""><img src=""//latex.artofproblemsolving.com/f/f/5/ff5fb3d775862e2123b007eb4373ff6cc1a34d4e.png"" class=""latex"" alt=""$B$"" width=""14"" height=""12"">.</span> The lines <img src=""//latex.artofproblemsolving.com/4/c/b/4cba68b55b56a4b306fe555f75ff5e09ee115819.png"" class=""latex"" alt=""$ZD$"" width=""28"" height=""12""> and <img src=""//latex.artofproblemsolving.com/1/9/1/191926b2b0c55c3573755e06476b3b6c16aa1f8b.png"" class=""latex"" alt=""$ZY$"" width=""27"" height=""12""> intersect <img src=""//latex.artofproblemsolving.com/5/4/d/54d7d48553f4d9e7ab418118607ea324cbfddfda.png"" class=""latex"" alt=""$\omega$"" width=""11"" height=""8""> again at <img src=""//latex.artofproblemsolving.com/1/2/d/12d58aa29201da09d8e620f8698e3a37547f6b4a.png"" class=""latex"" alt=""$V$"" width=""14"" height=""12""> and <img src=""//latex.artofproblemsolving.com/1/0/c/10cb764f88509fb1c8012366993fdbee98f31bc5.png"" class=""latex"" alt=""$W$"" width=""19"" height=""12""> respectively.<br>
Prove that <img src=""//latex.artofproblemsolving.com/c/4/e/c4e6f1dc9699517020a84df74c04cf675601a209.png"" class=""latex"" alt=""$AB = V W$"" width=""86"" height=""13""><br>
<br>
<i>Proposed by Warut Suksompong, Thailand</i>","Let $ABC$ be a triangle, and let $D$ be a point on side $BC$. A line through $D$ intersects side $AB$ at $X$ and ray $AC$ at $Y$ . The circumcircle of triangle $BXD$ intersects the circumcircle $\omega$ of triangle $ABC$ again at point $Z$ distinct from point $B$. The lines $ZD$ and $ZY$ intersect $\omega$ again at $V$ and $W$ respectively. Prove that $AB = V W$  Proposed by Warut Suksompong, Thailand",Geometry,2.1999999999999997,Easy
3582,2,International Contest,apmo,2015_apmo,https://artofproblemsolving.com/community/c55655_2015_apmo,https://artofproblemsolving.com/downloads/printable_post_collections/55655,"Let <img src=""//latex.artofproblemsolving.com/3/2/3/3232d07ec3f58c87a68c24faa877048cf06e042d.png"" class=""latex"" alt=""$S = \{2, 3, 4, \ldots\}$"" style=""vertical-align: -4px"" width=""126"" height=""18""> denote the set of integers that are greater than or equal to <span style=""white-space:pre;""><img src=""//latex.artofproblemsolving.com/4/1/c/41c544263a265ff15498ee45f7392c5f86c6d151.png"" class=""latex"" alt=""$2$"" width=""8"" height=""12"">.</span> Does there exist a function <img src=""//latex.artofproblemsolving.com/d/8/3/d83bac2d4b53a231f3b9b6ba5507f3f05497780e.png"" class=""latex"" alt=""$f : S \to S$"" style=""vertical-align: -3px"" width=""78"" height=""16""> such that <img src=""//latex.artofproblemsolving.com/1/f/6/1f6af18cd09fb0071073fb97d28b438a4d884850.png"" class=""latexcenter"" alt=""\[f (a)f (b) = f (a^2 b^2 )\text{ for all }a, b \in S\text{ with }a \ne b?\]"" width=""356"" height=""19""><br>
<i>Proposed by Angelo Di Pasquale, Australia</i>","Let $S = \{2, 3, 4, \ldots\}$ denote the set of integers that are greater than or equal to $2$. Does there exist a function $f : S \to S$ such that \[f (a)f (b) = f (a^2 b^2 )\text{ for all }a, b \in S\text{ with }a \ne b?\] Proposed by Angelo Di Pasquale, Australia",Algebra,4.871428571428572,Medium
